Id;SegmentIndex;VideoName;VideoMode;QuestionIndex;ExperimentSecond;DevicePosition;DeviceRotation;CombinedEyeDirection;CombinedEyeOrigin;LeftEyeOpeness;LeftEyeOrigin;LeftEyeDirection;LeftEyePositionInSensorArea;LeftEyePupilSize;RightEyeOpeness;RightEyeOrigin;RightEyeDirection;RightEyePositionInSensorArea;RightEyePupilSize;
1;0;;;0;0.779;(-0.076, 1.259, 0.178);(347.055, 4.514, 6.053);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.11;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.803;(-0.074, 1.260, 0.180);(346.509, 5.755, 6.283);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.14;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.19;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.836;(-0.071, 1.265, 0.181);(345.487, 7.840, 5.899);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.07;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.12;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.859;(-0.070, 1.267, 0.182);(345.240, 8.362, 6.047);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.05;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.08;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.883;(-0.069, 1.269, 0.183);(345.038, 8.370, 6.664);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.04;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.07;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.907;(-0.068, 1.270, 0.184);(345.102, 8.278, 6.901);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.06;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.08;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.931;(-0.068, 1.272, 0.186);(345.417, 7.851, 6.490);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.14;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.11;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.955;(-0.069, 1.274, 0.187);(346.142, 7.846, 5.700);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.24;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.670, 0.298, 0.000);-1.00;0.12;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.983;(-0.069, 1.275, 0.188);(347.509, 7.827, 5.041);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.72;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.703, 0.295, 0.000);-1.00;0.48;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.006;(-0.068, 1.278, 0.190);(350.026, 7.647, 3.974);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.96;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.714, 0.306, 0.000);-1.00;0.69;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.314, 0.409, 0.000);-1.00
1;0;;;0;1.031;(-0.068, 1.279, 0.191);(352.482, 7.520, 3.200);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.719, 0.335, 0.000);-1.00;1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.306, 0.403, 0.000);-1.00
1;0;;;0;1.056;(-0.067, 1.279, 0.192);(354.780, 7.446, 2.311);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.737, 0.634, 0.000);-1.00;1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.255, 0.545, 0.000);-1.00
1;0;;;0;1.080;(-0.066, 1.279, 0.193);(357.207, 7.416, 1.491);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.909, 0.655, 0.000);-1.00;1.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.242, 0.543, 0.000);-1.00
