Id;SegmentIndex;VideoName;VideoMode;QuestionIndex;ExperimentSecond;DevicePosition;DeviceRotation;CombinedEyeDirection;CombinedEyeOrigin;LeftEyeOpeness;LeftEyeOrigin;LeftEyeDirection;LeftEyePositionInSensorArea;LeftEyePupilSize;RightEyeOpeness;RightEyeOrigin;RightEyeDirection;RightEyePositionInSensorArea;RightEyePupilSize;
2;0;;;0;0.882;(0.134, 1.261, -0.831);(5.508, 192.070, 357.096);(-0.374, -0.441, 0.816);(30.565, -1.667, -37.033);0.25;(30.565, -1.667, -37.033);(-0.374, -0.441, 0.816);(0.637, 0.798, 0.000);6.79;0.01;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.468, 0.824, 0.000);-1.00
2;0;;;0;0.904;(0.134, 1.260, -0.831);(6.183, 192.055, 357.197);(-0.300, -0.402, 0.865);(30.890, -1.687, -36.903);0.25;(30.890, -1.687, -36.903);(-0.300, -0.402, 0.865);(0.611, 0.787, 0.000);7.22;0.01;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.471, 0.825, 0.000);-1.00
2;0;;;0;0.926;(0.134, 1.259, -0.832);(6.731, 192.039, 357.285);(-0.349, -0.517, 0.781);(30.579, -1.676, -36.950);0.26;(30.579, -1.676, -36.950);(-0.349, -0.517, 0.781);(0.633, 0.813, 0.000);7.32;0.05;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.472, 0.826, 0.000);-1.00
2;0;;;0;0.959;(0.134, 1.257, -0.833);(7.498, 192.011, 357.349);(-0.354, -0.252, 0.900);(30.572, -2.339, -37.240);0.28;(30.572, -2.339, -37.240);(-0.354, -0.252, 0.900);(0.633, 0.792, 0.000);7.12;0.03;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.471, 0.826, 0.000);-1.00
2;0;;;0;0.981;(0.133, 1.256, -0.833);(8.208, 191.989, 357.426);(-0.360, -0.345, 0.867);(30.576, -1.771, -37.019);0.27;(30.576, -1.771, -37.019);(-0.360, -0.345, 0.867);(0.634, 0.783, 0.000);7.14;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.471, 0.827, 0.000);-1.00
2;0;;;0;1.004;(0.133, 1.254, -0.834);(9.050, 191.978, 357.541);(-0.380, -0.377, 0.845);(30.732, -1.649, -36.934);0.30;(30.732, -1.649, -36.934);(-0.380, -0.377, 0.845);(0.631, 0.783, 0.000);7.18;0.02;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.604, 0.743, 0.000);-1.00
2;0;;;0;1.026;(0.134, 1.253, -0.834);(9.854, 191.952, 357.633);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.28;(30.885, -1.622, -36.918);(0.000, 0.000, 0.000);(0.439, 0.805, 0.000);-1.00;0.02;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.490, 0.837, 0.000);-1.00
2;0;;;0;1.059;(0.133, 1.250, -0.835);(11.171, 191.906, 357.684);(-0.419, -0.377, 0.826);(30.805, -1.957, -37.124);0.23;(30.805, -1.957, -37.124);(-0.419, -0.377, 0.826);(0.636, 0.800, 0.000);7.07;0.05;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.472, 0.825, 0.000);-1.00
2;0;;;0;1.080;(0.133, 1.248, -0.835);(12.084, 191.891, 357.750);(-0.452, -0.365, 0.814);(30.885, -1.946, -37.123);0.25;(30.885, -1.946, -37.123);(-0.452, -0.365, 0.814);(0.638, 0.798, 0.000);7.09;0.03;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
2;0;;;0;1.103;(0.133, 1.247, -0.836);(12.775, 191.856, 357.808);(-0.462, -0.355, 0.813);(30.896, -1.920, -37.120);0.28;(30.896, -1.920, -37.120);(-0.462, -0.355, 0.813);(0.640, 0.795, 0.000);7.16;0.04;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.469, 0.827, 0.000);-1.00
