sep=;
date;systemTime;marker;HMDPosition;HMDRotation;objectId;objectPosition;agentExpression;CombinedGazePosition;CombinedGazeOrigin;LeftEyeOpenness;LeftEyeOrigin;LeftEyeForward;LeftEyePupilPosition;LeftEyePupilSize;RightEyeOpenness;RightEyeOrigin;RightEyeForward;RightEyePupilPosition;RightEyePupilSize;FocusDistance;FocusPoint;FocusNormal
12/5/2023 3:53:54 PM;1701788034260;;(-0.046, 1.261, -0.029);(10.541, 5.804, 356.529);;;;(-6.636, 0.253, -32.541);(0.009, 0.118, 0.993);1;(31.701, 0.125, -31.346);(0.001, 0.118, 0.993);(0.53, 0.57);2.703217;1;(-31.075, 0.336, -33.303);(0.015, 0.117, 0.993);(0.50, 0.59);2.927139;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034283;;(-0.046, 1.261, -0.029);(10.529, 5.798, 356.526);;;;(-5.459, 0.251, -32.510);(0.008, 0.117, 0.993);1;(31.710, 0.129, -31.366);(-0.003, 0.118, 0.993);(0.53, 0.57);2.67746;1;(-31.077, 0.335, -33.298);(0.016, 0.117, 0.993);(0.50, 0.59);2.926239;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034305;;(-0.046, 1.261, -0.030);(10.532, 5.773, 356.524);;;;(-1.888, 0.238, -32.395);(0.007, 0.118, 0.993);1;(31.712, 0.127, -31.360);(-0.003, 0.118, 0.993);(0.53, 0.57);2.679459;1;(-31.078, 0.335, -33.294);(0.016, 0.117, 0.993);(0.50, 0.59);2.927414;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034327;;(-0.046, 1.261, -0.030);(10.503, 5.749, 356.514);;;;(-1.696, 0.235, -32.381);(0.006, 0.118, 0.993);1;(31.713, 0.122, -31.344);(-0.004, 0.119, 0.993);(0.53, 0.57);2.679718;1;(-31.079, 0.335, -33.293);(0.015, 0.117, 0.993);(0.50, 0.59);2.925156;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034349;;(-0.046, 1.261, -0.030);(10.489, 5.715, 356.499);;;;(-1.954, 0.233, -32.376);(0.006, 0.118, 0.993);1;(31.712, 0.117, -31.321);(-0.006, 0.119, 0.993);(0.53, 0.57);2.717285;1;(-31.079, 0.333, -33.288);(0.017, 0.117, 0.993);(0.50, 0.59);2.925247;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034371;;(-0.046, 1.261, -0.030);(10.487, 5.680, 356.479);;;;(-0.715, 0.223, -32.323);(0.005, 0.118, 0.993);1;(31.712, 0.106, -31.297);(-0.006, 0.119, 0.993);(0.53, 0.57);2.6875;1;(-31.080, 0.333, -33.283);(0.015, 0.117, 0.993);(0.50, 0.59);2.919907;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034393;;(-0.046, 1.261, -0.030);(10.493, 5.698, 356.456);;;;(-0.308, 0.214, -32.287);(0.004, 0.118, 0.993);1;(31.712, 0.091, -31.254);(-0.007, 0.119, 0.993);(0.53, 0.57);2.700272;1;(-31.084, 0.332, -33.280);(0.016, 0.116, 0.993);(0.50, 0.59);2.911057;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034415;;(-0.046, 1.261, -0.030);(10.489, 5.717, 356.472);;;;(-1.044, 0.132, -32.070);(0.006, 0.121, 0.993);1;(31.703, -0.088, -30.740);(-0.006, 0.127, 0.992);(0.53, 0.57);2.700775;1;(-31.086, 0.334, -33.291);(0.016, 0.115, 0.993);(0.50, 0.59);2.891998;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034438;;(-0.046, 1.261, -0.030);(10.504, 5.749, 356.479);;;;(-0.740, 0.124, -32.046);(0.006, 0.120, 0.993);1;(31.699, -0.103, -30.713);(-0.005, 0.127, 0.992);(0.53, 0.57);2.707367;1;(-31.093, 0.336, -33.293);(0.017, 0.114, 0.993);(0.50, 0.59);2.891327;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034461;;(-0.046, 1.261, -0.030);(10.492, 5.769, 356.486);;;;(-0.341, 0.119, -32.028);(0.007, 0.120, 0.993);1;(31.695, -0.110, -30.697);(-0.004, 0.127, 0.992);(0.53, 0.57);2.707458;1;(-31.097, 0.340, -33.306);(0.018, 0.114, 0.993);(0.50, 0.59);2.903732;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034482;;(-0.046, 1.261, -0.030);(10.484, 5.785, 356.479);;;;(-0.791, 0.118, -32.035);(0.007, 0.120, 0.993);1;(31.694, -0.124, -30.661);(-0.004, 0.129, 0.992);(0.53, 0.57);2.711121;1;(-31.098, 0.345, -33.317);(0.018, 0.112, 0.993);(0.50, 0.59);2.896347;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034505;;(-0.046, 1.261, -0.030);(10.484, 5.768, 356.497);;;;(-0.663, 0.114, -32.019);(0.007, 0.121, 0.993);1;(31.694, -0.133, -30.637);(-0.004, 0.130, 0.991);(0.53, 0.57);2.712128;1;(-31.098, 0.346, -33.319);(0.018, 0.113, 0.993);(0.50, 0.59);2.896698;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034528;;(-0.046, 1.261, -0.030);(10.502, 5.772, 356.481);;;;(0.043, 0.106, -31.984);(0.007, 0.122, 0.993);1;(31.694, -0.139, -30.618);(-0.004, 0.131, 0.991);(0.53, 0.57);2.710892;1;(-31.098, 0.347, -33.328);(0.018, 0.113, 0.993);(0.50, 0.59);2.896637;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034550;;(-0.046, 1.261, -0.030);(10.494, 5.751, 356.509);;;;(-0.539, 0.106, -31.996);(0.006, 0.122, 0.993);1;(31.699, -0.149, -30.590);(-0.006, 0.132, 0.991);(0.53, 0.57);2.713211;1;(-31.097, 0.349, -33.328);(0.018, 0.113, 0.993);(0.50, 0.59);2.871613;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034572;;(-0.046, 1.261, -0.030);(10.501, 5.738, 356.515);;;;(-1.093, 0.107, -32.008);(0.007, 0.122, 0.992);1;(31.699, -0.157, -30.575);(-0.006, 0.133, 0.991);(0.53, 0.57);2.714066;1;(-31.096, 0.349, -33.319);(0.018, 0.112, 0.993);(0.50, 0.59);2.896606;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034594;;(-0.046, 1.261, -0.030);(10.495, 5.711, 356.524);;;;(-0.712, 0.098, -31.965);(0.006, 0.122, 0.992);1;(31.699, -0.170, -30.553);(-0.005, 0.134, 0.991);(0.53, 0.57);2.714798;1;(-31.090, 0.348, -33.287);(0.017, 0.111, 0.994);(0.50, 0.59);2.897049;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034616;;(-0.046, 1.261, -0.030);(10.495, 5.693, 356.514);;;;(0.444, 0.087, -31.907);(0.007, 0.121, 0.993);1;(31.699, -0.172, -30.541);(-0.004, 0.130, 0.991);(0.53, 0.57);2.721985;1;(-31.090, 0.349, -33.285);(0.018, 0.111, 0.994);(0.50, 0.59);2.885864;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034639;;(-0.046, 1.261, -0.030);(10.482, 5.703, 356.532);;;;(0.302, 0.088, -31.911);(0.007, 0.121, 0.993);1;(31.696, -0.174, -30.538);(-0.004, 0.130, 0.991);(0.53, 0.57);2.742035;1;(-31.090, 0.350, -33.285);(0.018, 0.111, 0.994);(0.50, 0.59);2.899429;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034661;;(-0.046, 1.261, -0.030);(10.489, 5.695, 356.523);;;;(0.902, 0.083, -31.886);(0.007, 0.121, 0.993);1;(31.693, -0.177, -30.536);(-0.003, 0.130, 0.991);(0.53, 0.57);2.741959;1;(-31.090, 0.353, -33.287);(0.017, 0.111, 0.994);(0.50, 0.59);2.906372;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034684;;(-0.046, 1.261, -0.030);(10.479, 5.709, 356.527);;;;(0.676, 0.087, -31.903);(0.008, 0.121, 0.993);1;(31.688, -0.177, -30.536);(-0.002, 0.130, 0.991);(0.53, 0.57);2.755051;1;(-31.092, 0.359, -33.302);(0.018, 0.111, 0.994);(0.50, 0.59);2.905853;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034704;;(-0.046, 1.261, -0.030);(10.472, 5.705, 356.516);;;;(0.534, 0.089, -31.908);(0.008, 0.121, 0.993);1;(31.686, -0.178, -30.535);(-0.002, 0.130, 0.991);(0.53, 0.57);2.763321;1;(-31.093, 0.359, -33.303);(0.018, 0.111, 0.994);(0.50, 0.59);2.909912;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034727;;(-0.046, 1.261, -0.030);(10.488, 5.734, 356.476);;;;(0.393, 0.089, -31.918);(0.009, 0.120, 0.993);1;(31.686, -0.179, -30.536);(-0.001, 0.130, 0.992);(0.53, 0.57);2.767212;1;(-31.096, 0.360, -33.309);(0.019, 0.111, 0.994);(0.50, 0.59);2.930237;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034749;;(-0.046, 1.261, -0.030);(10.513, 5.761, 356.465);;;;(-0.807, 0.100, -31.975);(0.010, 0.119, 0.993);1;(31.686, -0.179, -30.540);(0.000, 0.128, 0.992);(0.53, 0.57);2.775635;1;(-31.098, 0.361, -33.314);(0.020, 0.110, 0.994);(0.50, 0.59);2.941437;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034772;;(-0.046, 1.261, -0.030);(10.524, 5.780, 356.508);;;;(0.138, 0.093, -31.934);(0.011, 0.117, 0.993);1;(31.689, -0.179, -30.540);(0.001, 0.125, 0.992);(0.53, 0.57);2.830566;1;(-31.098, 0.361, -33.314);(0.022, 0.110, 0.994);(0.50, 0.59);2.968048;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034794;;(-0.046, 1.261, -0.030);(10.490, 5.776, 356.529);;;;(0.073, 0.094, -31.940);(0.011, 0.117, 0.993);1;(31.692, -0.176, -30.547);(0.000, 0.125, 0.992);(0.53, 0.57);2.845352;1;(-31.098, 0.360, -33.314);(0.022, 0.110, 0.994);(0.50, 0.59);2.971191;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034817;;(-0.046, 1.262, -0.030);(10.450, 5.763, 356.535);;;;(-0.033, 0.226, -32.359);(0.010, 0.115, 0.993);1;(31.717, 0.035, -31.150);(0.001, 0.115, 0.993);(0.53, 0.57);2.930801;1;(-31.090, 0.412, -33.542);(0.019, 0.115, 0.993);(0.50, 0.59);2.982056;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034838;;(-0.046, 1.262, -0.030);(10.424, 5.722, 356.526);;;;(0.441, 0.316, -32.737);(0.009, 0.107, 0.994);1;(31.710, 0.125, -31.465);(-0.005, 0.104, 0.995);(0.53, 0.57);2.927353;1;(-31.077, 0.508, -34.019);(0.024, 0.110, 0.994);(0.50, 0.59);2.995087;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034860;;(-0.046, 1.262, -0.030);(10.402, 5.675, 356.502);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(31.629, 0.289, -31.804);(0.017, 0.043, 0.999);(0.53, 0.58);2.908173;1;(-31.018, 0.967, -35.276);(0.016, 0.085, 0.996);(0.50, 0.59);3.168945;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034882;;(-0.046, 1.262, -0.031);(10.373, 5.669, 356.492);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.776284;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0.8588922;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034904;;(-0.046, 1.262, -0.031);(10.379, 5.677, 356.540);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034926;;(-0.046, 1.262, -0.031);(10.348, 5.702, 356.531);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034949;;(-0.046, 1.262, -0.031);(10.343, 5.738, 356.504);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.54, 0.69);-1;1;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.24, 0.75);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034970;;(-0.046, 1.262, -0.031);(10.342, 5.740, 356.509);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.00, -1.00);-1;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:54 PM;1701788034993;;(-0.046, 1.262, -0.031);(10.362, 5.736, 356.501);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0;(31.551, 1.489, -37.401);(0.039, -0.328, 0.944);(0.53, 0.66);3.883865;0;(-31.281, 0.075, -31.526);(0.038, -0.075, 0.996);(0.50, 0.61);2.638763;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035015;;(-0.046, 1.262, -0.031);(10.381, 5.732, 356.482);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0;(31.763, 0.518, -31.966);(0.018, 0.119, 0.993);(0.52, 0.56);3.290268;0;(-31.140, 0.811, -34.039);(0.033, 0.084, 0.996);(0.50, 0.59);3.160721;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035038;;(-0.046, 1.262, -0.031);(10.366, 5.740, 356.470);;;;(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0;(31.762, 0.386, -31.687);(-0.001, 0.107, 0.994);(0.53, 0.57);3.202606;0;(-31.136, 0.808, -34.266);(0.024, 0.110, 0.994);(0.50, 0.58);3.271759;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035060;;(-0.046, 1.262, -0.031);(10.344, 5.736, 356.469);;;;(-31.140, 0.712, -34.040);(0.024, 0.100, 0.995);0;(31.767, 0.345, -31.596);(0.002, 0.117, 0.993);(0.52, 0.57);3.223694;0;(-31.140, 0.712, -34.040);(0.024, 0.100, 0.995);(0.50, 0.59);3.210281;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035082;;(-0.046, 1.262, -0.031);(10.342, 5.727, 356.439);;;;(-24.910, 0.691, -34.049);(0.017, 0.113, 0.993);0;(31.755, 0.281, -31.572);(0.002, 0.088, 0.996);(0.53, 0.57);2.98674;0;(-31.127, 0.737, -34.320);(0.019, 0.116, 0.993);(0.50, 0.59);3.229721;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035104;;(-0.046, 1.262, -0.031);(10.323, 5.731, 356.422);;;;(-22.744, 0.585, -33.766);(0.013, 0.104, 0.994);0;(31.760, 0.160, -31.310);(-0.004, 0.101, 0.995);(0.53, 0.57);3.149429;0;(-31.122, 0.651, -34.143);(0.015, 0.105, 0.994);(0.50, 0.59);3.134521;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035126;;(-0.046, 1.262, -0.031);(10.335, 5.718, 356.403);;;;(-15.383, 0.393, -33.053);(0.014, 0.111, 0.994);0;(31.763, 0.131, -31.241);(0.002, 0.100, 0.995);(0.53, 0.57);3.125641;0;(-31.140, 0.481, -33.659);(0.018, 0.114, 0.993);(0.50, 0.59);3.172028;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035149;;(-0.046, 1.262, -0.031);(10.313, 5.748, 356.385);;;;(1.479, 0.250, -32.321);(0.010, 0.106, 0.994);1;(31.742, 0.180, -31.460);(0.002, 0.098, 0.995);(0.53, 0.57);3.099121;0.7979421;(-31.147, 0.325, -33.249);(0.018, 0.115, 0.993);(0.50, 0.59);3.113907;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035171;;(-0.046, 1.262, -0.031);(10.317, 5.748, 356.409);;;;(-1.020, 0.249, -32.386);(0.014, 0.108, 0.994);1;(31.743, 0.159, -31.413);(0.004, 0.097, 0.995);(0.53, 0.57);3.177444;1;(-31.146, 0.331, -33.280);(0.022, 0.118, 0.993);(0.50, 0.59);3.172348;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035193;;(-0.046, 1.262, -0.031);(10.294, 5.764, 356.423);;;;(0.068, 0.287, -32.478);(0.007, 0.105, 0.994);1;(31.744, 0.108, -31.259);(-0.002, 0.102, 0.995);(0.53, 0.57);3.142776;1;(-31.138, 0.463, -33.678);(0.016, 0.108, 0.994);(0.50, 0.59);3.195053;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035216;;(-0.046, 1.262, -0.031);(10.304, 5.747, 356.443);;;;(0.083, 0.278, -32.462);(0.009, 0.100, 0.995);1;(31.743, 0.095, -31.242);(0.001, 0.097, 0.995);(0.53, 0.57);3.127777;1;(-31.132, 0.457, -33.664);(0.017, 0.104, 0.994);(0.50, 0.59);3.172836;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035237;;(-0.046, 1.262, -0.031);(10.303, 5.733, 356.423);;;;(0.194, 0.396, -32.838);(0.005, 0.097, 0.995);1;(31.782, 0.276, -31.868);(-0.004, 0.094, 0.996);(0.53, 0.57);3.154175;1;(-31.127, 0.514, -33.799);(0.014, 0.099, 0.995);(0.50, 0.59);3.184586;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035260;;(-0.046, 1.262, -0.031);(10.317, 5.721, 356.426);;;;(0.561, 0.362, -32.735);(0.006, 0.098, 0.995);1;(31.775, 0.242, -31.745);(-0.008, 0.095, 0.995);(0.53, 0.57);3.182037;1;(-31.128, 0.483, -33.741);(0.020, 0.101, 0.995);(0.50, 0.59);3.203949;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035282;;(-0.046, 1.262, -0.030);(10.333, 5.716, 356.444);;;;(0.201, 0.248, -32.417);(0.007, 0.100, 0.995);1;(31.752, 0.064, -31.220);(-0.002, 0.097, 0.995);(0.53, 0.57);3.213715;1;(-31.128, 0.431, -33.606);(0.016, 0.103, 0.995);(0.50, 0.59);3.201492;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035304;;(-0.046, 1.262, -0.030);(10.350, 5.700, 356.448);;;;(0.188, 0.256, -32.438);(0.005, 0.098, 0.995);1;(31.752, 0.079, -31.261);(-0.006, 0.094, 0.996);(0.53, 0.57);3.187027;1;(-31.128, 0.431, -33.606);(0.016, 0.102, 0.995);(0.50, 0.59);3.201202;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035327;;(-0.046, 1.262, -0.030);(10.352, 5.689, 356.469);;;;(-0.217, 0.296, -32.567);(0.006, 0.096, 0.995);1;(31.757, 0.150, -31.476);(-0.003, 0.090, 0.996);(0.53, 0.57);3.173523;1;(-31.128, 0.437, -33.623);(0.016, 0.101, 0.995);(0.50, 0.59);3.213715;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035349;;(-0.046, 1.262, -0.030);(10.335, 5.690, 356.468);;;;(-0.077, 0.286, -32.540);(0.006, 0.098, 0.995);1;(31.752, 0.130, -31.426);(-0.003, 0.095, 0.995);(0.53, 0.57);3.15033;1;(-31.128, 0.437, -33.627);(0.016, 0.101, 0.995);(0.50, 0.59);3.213043;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035371;;(-0.046, 1.262, -0.030);(10.343, 5.678, 356.455);;;;(0.940, 0.253, -32.424);(0.006, 0.100, 0.995);1;(31.741, 0.076, -31.270);(-0.004, 0.098, 0.995);(0.53, 0.57);3.195267;1;(-31.128, 0.437, -33.626);(0.015, 0.102, 0.995);(0.50, 0.59);3.236206;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035393;;(-0.046, 1.262, -0.030);(10.325, 5.668, 356.434);;;;(0.970, 0.249, -32.414);(0.006, 0.099, 0.995);1;(31.738, 0.069, -31.253);(-0.003, 0.099, 0.995);(0.53, 0.57);3.19632;1;(-31.128, 0.437, -33.626);(0.015, 0.100, 0.995);(0.50, 0.59);3.248718;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035417;;(-0.046, 1.262, -0.030);(10.328, 5.665, 356.431);;;;(1.226, 0.249, -32.409);(0.005, 0.099, 0.995);1;(31.735, 0.072, -31.263);(-0.003, 0.098, 0.995);(0.53, 0.57);3.210648;1;(-31.128, 0.437, -33.626);(0.014, 0.099, 0.995);(0.50, 0.59);3.274536;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035438;;(-0.046, 1.262, -0.030);(10.285, 5.674, 356.438);;;;(0.820, 0.252, -32.421);(0.005, 0.099, 0.995);1;(31.734, 0.074, -31.263);(-0.003, 0.098, 0.995);(0.53, 0.57);3.220184;1;(-31.128, 0.436, -33.618);(0.013, 0.099, 0.995);(0.50, 0.59);3.313278;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035461;;(-0.046, 1.262, -0.031);(10.296, 5.683, 356.421);;;;(0.346, 0.251, -32.429);(0.005, 0.099, 0.995);1;(31.734, 0.067, -31.243);(-0.003, 0.098, 0.995);(0.53, 0.57);3.220703;1;(-31.129, 0.435, -33.618);(0.013, 0.099, 0.995);(0.50, 0.59);3.321503;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035484;;(-0.046, 1.262, -0.031);(10.309, 5.708, 356.399);;;;(1.190, 0.245, -32.393);(0.005, 0.097, 0.995);1;(31.733, 0.065, -31.236);(-0.004, 0.097, 0.995);(0.53, 0.57);3.218689;1;(-31.129, 0.434, -33.618);(0.013, 0.096, 0.995);(0.50, 0.59);3.320267;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035504;;(-0.046, 1.262, -0.031);(10.342, 5.720, 356.425);;;;(0.530, 0.217, -32.348);(0.005, 0.099, 0.995);1;(31.731, 0.003, -31.090);(-0.003, 0.101, 0.995);(0.53, 0.57);3.223389;1;(-31.130, 0.434, -33.625);(0.013, 0.096, 0.995);(0.50, 0.59);3.315186;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035527;;(-0.046, 1.262, -0.031);(10.328, 5.733, 356.444);;;;(-0.077, 0.217, -32.367);(0.005, 0.098, 0.995);1;(31.731, -0.003, -31.078);(-0.003, 0.100, 0.995);(0.53, 0.57);3.223328;1;(-31.130, 0.433, -33.625);(0.013, 0.095, 0.995);(0.50, 0.59);3.315201;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035548;;(-0.046, 1.262, -0.031);(10.302, 5.736, 356.464);;;;(0.321, 0.215, -32.351);(0.005, 0.098, 0.995);1;(31.731, -0.003, -31.078);(-0.002, 0.100, 0.995);(0.53, 0.57);3.212158;1;(-31.130, 0.433, -33.625);(0.012, 0.095, 0.995);(0.50, 0.59);3.301819;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035571;;(-0.046, 1.262, -0.031);(10.283, 5.703, 356.465);;;;(0.794, 0.210, -32.333);(0.004, 0.097, 0.995);1;(31.732, 0.003, -31.090);(-0.003, 0.099, 0.995);(0.53, 0.57);3.206131;1;(-31.130, 0.425, -33.616);(0.012, 0.095, 0.995);(0.50, 0.59);3.302124;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035594;;(-0.046, 1.262, -0.031);(10.261, 5.647, 356.455);;;;(0.880, 0.270, -32.505);(0.003, 0.095, 0.995);1;(31.748, 0.122, -31.440);(-0.005, 0.094, 0.996);(0.53, 0.57);3.201584;1;(-31.131, 0.424, -33.609);(0.012, 0.095, 0.995);(0.50, 0.59);3.294266;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035616;;(-0.046, 1.262, -0.031);(10.242, 5.611, 356.445);;;;(1.344, 0.269, -32.495);(0.003, 0.095, 0.995);1;(31.750, 0.129, -31.471);(-0.005, 0.095, 0.995);(0.53, 0.57);3.2005;1;(-31.132, 0.418, -33.589);(0.012, 0.095, 0.995);(0.50, 0.59);3.27359;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
12/5/2023 3:53:55 PM;1701788035638;;(-0.046, 1.262, -0.031);(10.251, 5.621, 356.456);;;;(0.355, 0.271, -32.521);(0.003, 0.095, 0.996);1;(31.750, 0.129, -31.471);(-0.007, 0.094, 0.996);(0.53, 0.58);3.182419;1;(-31.136, 0.413, -33.574);(0.012, 0.095, 0.995);(0.50, 0.59);3.267792;0;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000)
